codgeo;part_prestations_sociales_pct;part_minima_sociaux_pct;s_soc_ben_di_fam_ben;nombre_personnes;part_revenus_activite_pct;part_impots_directs_pct;part_indemnites_chomage_pct;s_ei_di_n_sal;nombre_unites_consommation;taux_pauvrete_60_pct;rapport_interdecile_d9_d1;part_revenus_patrimoine_autres_pct;niveau_vie_median_euros;niveau_vie_1er_decile_euros;s_soc_ben_di_hou_ben;nombre_menages;part_menages_imposes_pct;niveau_vie_9e_decile_euros;part_salaires_pct;part_pensions_retraites_rentes_pct
08277;;;;126;;;;;83,4;;;;18130;;;50;;;;
08319;;;;285;;;;;194,4;;;;19850;;;125;;;;
08026;;;;293;;;;;196,8;;;;19750;;;122;;;;
07335;;;;185;;;;;134,1;;;;21830;;;91;;;;
08001;;;;437;;;;;301,9;;;;25820;;;194;;;;
08021;;;;155;;;;;103,7;;;;24550;;;61;;;;
07087;;;;387;;;;;270,2;;;;20980;;;176;;;;
07014;;;;363;;;;;257,0;;;;20420;;;170;;;;
07026;;;;218;;;;;158,8;;;;16670;;;113;;;;
07117;;;;1966;;;;;1412,8;;;;21130;;;962;;;;
08172;;;;145;;;;;92,5;;;;18540;;;52;;;;
08212;;;;481;;;;;324,0;;;;22990;;;198;;;;
08240;;;;160;;;;;111,2;;;;19870;;;72;;;;
08215;;;;;;;;;;;;;;;;;;;;
08322;;;;345;;;;;237,8;;;;23800;;;147;;;;
08389;;;;315;;;;;223,5;;;;24800;;;148;;;;
08393;;;;;;;;;;;;;;;;;;;;
08483;;;;545;;;;;360,9;;;;23690;;;214;;;;
08470;;;;;;;;;;;;;;;;;;;;
08465;;;;;;;;;;;;;;;;;;;;
08461;;;;205;;;;;148,7;;;;20260;;;100;;;;
07323;;;;1703;;;;;1140,3;;;;26640;;;681;;;;
07272;;;;314;;;;;223,8;;;;23980;;;152;;;;
07222;;;;202;;;;;143,5;;;;26140;;;95;;;;
08242;;;;392;;;;;288,4;;;;20490;;;198;;;;
08279;;;;;;;;;;;;;;;;;;;;
08232;;;;415;;;;;283,8;;;;22010;;;178;;;;
08236;;;;283;;;;;191,6;;;;22770;;;119;;;;
08275;;;;197;;;;;131,4;;;;23460;;;82;;;;
08173;;;;1687;;;;;1151,1;;;;22990;;;720;;;;
08117;;;;150;;;;;105,0;;;;22310;;;69;;;;
08180;;;;1660;;;;;1140,4;;;;23660;;;719;;;;
08121;;;;135;;;;;91,1;;;;22710;;;56;;;;
07122;;;;1614;;;;;1096,9;;;;22960;;;697;;;;
07168;;;;487;;;;;353,1;;;;21910;;;239;;;;
07152;;;;1273;;;;;862,3;;;;23280;;;539;;;;
08402;;;;848;;;;;551,4;;;;22100;;;329;;;;
08394;;;;;;;;;;;;;;;;;;;;
08401;;;;246;;;;;162,3;;;;22640;;;100;;;;
08381;;;;756;;;;;508,4;;;;21030;;;315;;;;
08063;;;;130;;;;;87,0;;;;21900;;;54;;;;
08452;;;;246;;;;;166,5;;;;22770;;;104;;;;
08191;;;;1039;;;;;709,4;;;;23830;;;436;;;;
08135;;;;143;;;;;96,0;;;;19730;;;57;;;;
08150;;;;169;;;;;117,7;;;;21460;;;75;;;;
08113;;;;466;;;;;321,2;;;;19170;;;206;;;;
07023;;;;333;;;;;248,5;;;;22210;;;177;;;;
07085;;;;592;;;;;414,0;;;;18950;;;268;;;;
07074;;;;130;;;;;95,4;;;;25590;;;66;;;;
08260;;;;589;;;;;395,7;;;;23720;;;239;;;;
08311;7,1;3,5;2,0;2171;60,0;-11,4;2,9;5,7;1549,1;19;3,0;9,9;20730;11120;1,6;1058;41;33360;51,4;34,4
07317;;;;1131;;;;;749,8;;;;24410;;;448;;;;
07288;;;;1230;;;;;854,1;;;;24040;;;544;;;;
08375;;;;179;;;;;115,3;;;;18910;;;67;;;;
08325;;;;;;;;;;;;;;;;;;;;
08434;;;;;;;;;;;;;;;;;;;;
08468;;;;175;;;;;121,4;;;;20360;;;81;;;;
08482;;;;;;;;;;;;;;;;;;;;
08125;;;;395;;;;;263,6;;;;23860;;;163;;;;
08140;;;;943;;;;;654,0;;;;22400;;;421;;;;
08149;;;;123;;;;;86,6;;;;23980;;;57;;;;
08008;;;;832;;;;;547,3;;;;21120;;;330;;;;
08038;;;;366;;;;;228,0;;;;24120;;;127;;;;
08233;;;;;;;;;;;;;;;;;;;;
08204;;;;;;;;;;;;;;;;;;;;
08228;;;;174;;;;;115,2;;;;24570;;;68;;;;
08419;;;;1198;;;;;845,1;;;;19120;;;570;;;;
08479;;;;217;;;;;139,5;;;;22240;;;80;;;;
08488;7,6;3,8;2,4;2553;67,9;-14,5;2,5;3,8;1759,5;24;3,3;7,8;20150;10070;1,4;1122;45;33620;61,6;31,2
09002;;;;668;;;;;461,8;;;;22110;;;290;;;;
08449;;;;632;;;;;424,6;;;;23160;;;267;;;;
08440;;;;127;;;;;85,1;;;;20090;;;52;;;;
08006;;;;268;;;;;178,9;;;;22420;;;108;;;;
08070;;;;370;;;;;242,4;;;;21070;;;143;;;;
07072;;;;1555;;;;;1094,5;;;;24650;;;712;;;;
07081;;;;;;;;;;;;;;;;;;;;
07029;;;;229;;;;;168,1;;;;13660;;;119;;;;
08165;;;;;;;;;;;;;;;;;;;;
08155;;;;;;;;;;;;;;;;;;;;
08207;;;;230;;;;;157,3;;;;22930;;;96;;;;
08271;;;;110;;;;;73,2;;;;23540;;;41;;;;
08251;;;;;;;;;;;;;;;;;;;;
09017;;;;95;;;;;72,0;;;;19720;;;55;;;;
08024;;;;1156;;;;;771,7;;;;22450;;;470;;;;
07322;;;;1022;;;;;767,0;;;;20220;;;556;;;;
07257;;;;111;;;;;75,4;;;;19440;;;47;;;;
07077;;;;220;;;;;154,0;;;;19770;;;102;;;;
08382;;;;;;;;;;;;;;;;;;;;
07053;;;;431;;;;;313,6;;;;21190;;;220;;;;
07047;;;;;;;;;;;;;;;;;;;;
07033;;;;181;;;;;131,2;;;;19950;;;90;;;;
08179;;;;608;;;;;414,8;;;;20540;;;259;;;;
08144;;;;;;;;;;;;;;;;;;;;
08171;;;;;;;;;;;;;;;;;;;;
08245;;;;;;;;;;;;;;;;;;;;
08246;;;;;;;;;;;;;;;;;;;;
08243;;;;177;;;;;123,3;;;;20220;;;83;;;;
08303;;;;376;;;;;260,3;;;;23800;;;170;;;;
08355;;;;309;;;;;218,0;;;;21800;;;143;;;;
08380;;;;221;;;;;147,0;;;;20270;;;89;;;;
08399;;;;130;;;;;90,5;;;;23580;;;59;;;;
08332;;;;;;;;;;;;;;;;;;;;
08438;;;;106;;;;;71,4;;;;23270;;;44;;;;
09019;;;;568;;;;;394,1;;;;21150;;;253;;;;
09020;;;;;;;;;;;;;;;;;;;;
07307;;;;382;;;;;275,9;;;;20340;;;191;;;;
07280;;;;844;;;;;628,6;;;;19560;;;451;;;;
07221;;;;229;;;;;158,9;;;;20030;;;105;;;;
07201;5,2;2,7;1,3;1939;47,3;-13,4;3,8;3,6;1463,8;15;2,7;10,7;21260;12540;1,2;1074;43;34000;39,9;50,2
07139;;;;94;;;;;76,8;;;;19750;;;63;;;;
08064;;;;334;;;;;217,8;;;;24800;;;126;;;;
08004;;;;239;;;;;156,6;;;;22750;;;93;;;;
08340;;;;181;;;;;118,7;;;;23510;;;70;;;;
08373;;;;263;;;;;188,6;;;;17400;;;125;;;;
07281;3,6;1,3;1,5;8031;72,3;-18,3;2,7;5,8;5461,3;8;3,0;11,4;25790;14920;0,8;3398;61;44970;63,8;31,0
07318;;;;175;;;;;129,8;;;;23400;;;92;;;;
07298;;;;827;;;;;555,5;;;;24610;;;344;;;;
07287;;;;284;;;;;193,1;;;;22540;;;120;;;;
07245;3,8;1,5;1,6;2545;65,2;-15,9;2,4;4,7;1747,6;8;2,7;13,5;23710;14570;0,7;1093;54;39230;58,1;33,4
07282;;;;299;;;;;211,4;;;;18980;;;143;;;;
07316;3,1;1,0;1,6;2410;76,3;-17,5;2,5;4,7;1625,6;;2,8;10,2;26810;15460;0,5;1004;64;43470;69,1;27,9
07039;;;;248;;;;;175,7;;;;20030;;;117;;;;
09032;;;;1053;;;;;814,2;;;;21740;;;607;;;;
08498;;;;378;;;;;257,1;;;;29910;;;158;;;;
08284;;;;855;;;;;588,4;;;;23270;;;370;;;;
08282;;;;964;;;;;649,3;;;;20010;;;403;;;;
08295;;;;169;;;;;116,4;;;;25680;;;72;;;;
08198;;;;458;;;;;341,1;;;;21430;;;243;;;;
08106;;;;;;;;;;;;;;;;;;;;
07150;;;;525;;;;;388,0;;;;22990;;;265;;;;
07249;;;;;;;;;;;;;;;;;;;;
08428;;;;154;;;;;107,7;;;;24080;;;71;;;;
08211;;;;696;;;;;487,9;;;;19950;;;320;;;;
08126;;;;218;;;;;145,1;;;;20800;;;89;;;;
07311;;;;116;;;;;80,8;;;;19320;;;52;;;;
07296;;;;1693;;;;;1158,3;;;;22470;;;732;;;;
07040;;;;247;;;;;182,1;;;;21680;;;126;;;;
07339;;;;1881;;;;;1291,7;;;;22270;;;825;;;;
07210;;;;421;;;;;311,2;;;;20690;;;221;;;;
08183;;;;966;;;;;658,8;;;;22760;;;423;;;;
08089;;;;362;;;;;247,8;;;;18880;;;158;;;;
08098;;;;;;;;;;;;;;;;;;;;
07275;;;;;;;;;;;;;;;;;;;;
07166;;;;248;;;;;177,3;;;;16940;;;118;;;;
08358;;;;259;;;;;171,0;;;;21340;;;103;;;;
07088;;;;110;;;;;84,7;;;;19320;;;64;;;;
08464;;;;;;;;;;;;;;;;;;;;
09025;;;;;;;;;;;;;;;;;;;;
08208;;;;122;;;;;90,0;;;;19740;;;62;;;;
08078;;;;778;;;;;526,7;;;;20720;;;329;;;;
08055;;;;386;;;;;267,1;;;;22350;;;175;;;;
08058;;;;233;;;;;156,9;;;;25640;;;93;;;;
08011;;;;214;;;;;146,3;;;;20740;;;90;;;;
08111;;;;798;;;;;506,0;;;;25760;;;286;;;;
08104;;;;;;;;;;;;;;;;;;;;
08095;;;;172;;;;;116,4;;;;24320;;;72;;;;
07129;6,6;3,8;1,2;2032;53,3;-12,1;3,3;6,5;1523,4;19;2,9;9,7;19750;11520;1,6;1091;36;33570;43,5;42,5
07175;;;;;;;;;;;;;;;;;;;;
08429;;;;511;;;;;351,7;;;;23480;;;218;;;;
07284;;;;130;;;;;99,8;;;;20190;;;76;;;;
07331;7,6;4,2;1,5;3388;51,0;-12,7;3,2;4,4;2582,6;21;3,0;11,5;20010;10890;1,9;1919;40;32930;43,4;42,6
08289;;;;565;;;;;376,1;;;;20550;;;228;;;;
07037;;;;127;;;;;93,2;;;;18000;;;64;;;;
07067;;;;319;;;;;206,4;;;;25460;;;118;;;;
07336;;;;195;;;;;146,7;;;;20460;;;107;;;;
08039;;;;516;;;;;345,2;;;;22630;;;212;;;;
08376;;;;251;;;;;168,2;;;;21540;;;104;;;;
08356;;;;184;;;;;122,0;;;;20840;;;73;;;;
08501;;;;;;;;;;;;;;;;;;;;
07142;;;;270;;;;;198,4;;;;21900;;;140;;;;
07219;;;;273;;;;;175,7;;;;24660;;;103;;;;
08237;;;;597;;;;;422,2;;;;24860;;;272;;;;
08209;;;;433;;;;;294,3;;;;23510;;;185;;;;
08096;;;;741;;;;;486,5;;;;25460;;;291;;;;
08131;;;;;;;;;;;;;;;;;;;;
07177;;;;925;;;;;591,4;;;;23420;;;334;;;;
07141;;;;204;;;;;140,5;;;;19140;;;92;;;;
09031;;;;;;;;;;;;;;;;;;;;
08193;;;;261;;;;;178,0;;;;22100;;;115;;;;
08084;;;;273;;;;;172,5;;;;24180;;;98;;;;
07080;;;;284;;;;;203,5;;;;19900;;;138;;;;
07031;;;;673;;;;;488,1;;;;21260;;;341;;;;
08061;;;;;;;;;;;;;;;;;;;;
07333;;;;889;;;;;623,7;;;;21530;;;405;;;;
07094;;;;144;;;;;97,7;;;;22200;;;61;;;;
08153;;;;355;;;;;235,1;;;;21090;;;142;;;;
07172;3,3;1,0;1,8;2433;76,3;-17,1;2,4;6,9;1617,2;;2,8;10,0;24770;15710;0,5;971;60;43340;67,0;27,5
07212;;;;208;;;;;150,3;;;;18560;;;104;;;;
07191;4,6;1,8;1,9;2130;71,0;-15,6;2,9;2,7;1460,3;12;3,1;8,3;24000;12590;0,9;924;53;39460;65,4;31,7
07163;;;;;;;;;;;;;;;;;;;;
07198;;;;1061;;;;;708,8;;;;24210;;;435;;;;
07130;;;;157;;;;;116,5;;;;22850;;;82;;;;
08217;;;;;;;;;;;;;;;;;;;;
08314;;;;875;;;;;562,6;;;;25830;;;329;;;;
07086;;;;977;;;;;641,3;;;;21900;;;383;;;;
07243;;;;286;;;;;194,2;;;;22150;;;122;;;;
07260;;;;828;;;;;555,7;;;;23930;;;342;;;;
07218;;;;309;;;;;224,6;;;;21290;;;155;;;;
07048;;;;322;;;;;238,9;;;;19010;;;170;;;;
07110;;;;1522;;;;;1139,7;;;;20160;;;825;;;;
08239;;;;1256;;;;;832,3;;;;22670;;;504;;;;
08200;;;;173;;;;;116,5;;;;22170;;;72;;;;
07285;;;;;;;;;;;;;;;;;;;;
07283;;;;;;;;;;;;;;;;;;;;
08370;;;;481;;;;;334,0;;;;21640;;;216;;;;
08454;;;;;;;;;;;;;;;;;;;;
07024;;;;587;;;;;440,1;;;;20970;;;314;;;;
07148;;;;151;;;;;117,4;;;;17610;;;87;;;;
08446;;;;;;;;;;;;;;;;;;;;
07206;;;;;;;;;;;;;;;;;;;;
08210;;;;110;;;;;75,3;;;;22600;;;49;;;;
08378;;;;114;;;;;77,2;;;;21280;;;49;;;;
07158;;;;99;;;;;75,6;;;;18620;;;57;;;;
08494;;;;453;;;;;319,4;;;;23460;;;207;;;;
08306;;;;;;;;;;;;;;;;;;;;
08357;;;;759;;;;;523,5;;;;22160;;;330;;;;
08020;;;;;;;;;;;;;;;;;;;;
07100;;;;402;;;;;302,1;;;;19940;;;221;;;;
08147;;;;;;;;;;;;;;;;;;;;
08456;;;;206;;;;;140,4;;;;24040;;;87;;;;
07286;;;;365;;;;;267,4;;;;20450;;;192;;;;
08413;;;;255;;;;;166,6;;;;19390;;;101;;;;
08431;;;;104;;;;;72,0;;;;25980;;;44;;;;
08408;;;;491;;;;;324,6;;;;23990;;;189;;;;
07154;;;;113;;;;;84,9;;;;16970;;;60;;;;
08278;;;;;;;;;;;;;;;;;;;;
08335;;;;;;;;;;;;;;;;;;;;
07300;;;;440;;;;;304,8;;;;24940;;;196;;;;
08391;;;;926;;;;;631,1;;;;21110;;;398;;;;
21474;;;;400;;;;;283,4;;;;21780;;;188;;;;
21448;;;;101;;;;;65,1;;;;21780;;;39;;;;
21487;;;;435;;;;;284,2;;;;24770;;;165;;;;
21461;;;;1228;;;;;884,7;;;;22100;;;608;;;;
21428;;;;140;;;;;101,5;;;;29310;;;68;;;;
21434;;;;187;;;;;125,7;;;;22300;;;82;;;;
21466;;;;;;;;;;;;;;;;;;;;
21447;;;;;;;;;;;;;;;;;;;;
21485;5,4;2,3;2,0;2531;71,8;-15,1;2,6;3,7;1754,3;12;2,7;7,6;23480;13150;1,1;1144;56;35790;65,5;30,3
21396;;;;;;;;;;;;;;;;;;;;
21413;;;;412;;;;;281,4;;;;24620;;;178;;;;
21549;;;;;;;;;;;;;;;;;;;;
21585;;;;1016;;;;;701,0;;;;24490;;;444;;;;
21539;;;;;;;;;;;;;;;;;;;;
21529;;;;;;;;;;;;;;;;;;;;
21516;;;;;;;;;;;;;;;;;;;;
21504;;;;110;;;;;76,5;;;;25390;;;50;;;;
21577;;;;1328;;;;;889,4;;;;21900;;;544;;;;
21590;;;;1230;;;;;867,8;;;;26660;;;564;;;;
21496;;;;1226;;;;;863,3;;;;21600;;;574;;;;
21591;;;;889;;;;;585,4;;;;29200;;;343;;;;
21322;;;;305;;;;;211,2;;;;22740;;;134;;;;
21289;;;;116;;;;;79,3;;;;23340;;;49;;;;
21361;;;;500;;;;;334,5;;;;24970;;;205;;;;
21325;;;;170;;;;;126,2;;;;22920;;;89;;;;
21324;;;;;;;;;;;;;;;;;;;;
22061;;;;1423;;;;;1024,6;;;;20520;;;699;;;;
22005;;;;937;;;;;691,4;;;;20200;;;495;;;;
21700;;;;;;;;;;;;;;;;;;;;
22055;2,9;1,3;1,0;7199;55,8;-17,3;2,5;5,4;5254,4;8;3,0;10,2;26210;14460;0,6;3623;60;43730;47,9;48,4
22028;;;;900;;;;;609,6;;;;22640;;;377;;;;
22062;;;;552;;;;;385,9;;;;21670;;;253;;;;
09067;;;;206;;;;;141,0;;;;22030;;;88;;;;
09115;;;;122;;;;;88,6;;;;20830;;;60;;;;
09072;;;;;;;;;;;;;;;;;;;;
09056;;;;470;;;;;312,3;;;;23460;;;190;;;;
09129;;;;108;;;;;79,6;;;;15980;;;59;;;;
09071;;;;215;;;;;156,6;;;;20770;;;110;;;;
21330;;;;414;;;;;281,2;;;;25450;;;173;;;;
21294;;;;463;;;;;302,5;;;;27420;;;177;;;;
21355;6,8;3,2;2,2;8434;70,6;-13,9;3,0;3,2;5955,9;16;2,8;4,9;21840;12200;1,4;4021;53;34750;64,4;31,6
21298;;;;114;;;;;78,5;;;;22440;;;51;;;;
21368;;;;237;;;;;164,7;;;;29140;;;103;;;;
21292;5,5;2,5;2,0;4905;69,9;-12,8;2,5;2,0;3445,1;11;2,5;4,9;22480;13510;1,0;2274;49;33270;65,4;32,5
21312;;;;;;;;;;;;;;;;;;;;
21339;;;;497;;;;;336,7;;;;27900;;;204;;;;
21319;;;;886;;;;;571,3;;;;25520;;;322;;;;
22129;;;;;;;;;;;;;;;;;;;;
22204;;;;1208;;;;;857,3;;;;20460;;;579;;;;
22163;;;;632;;;;;452,1;;;;20390;;;304;;;;
22196;;;;899;;;;;638,4;;;;21920;;;425;;;;
38184;;;;1479;;;;;966,8;;;;27310;;;571;;;;
38216;;;;;;;;;;;;;;;;;;;;
38182;4,3;1,6;2,0;3042;76,2;-14,3;3,0;5,0;2043,5;9;2,7;8,1;23940;14130;0,7;1241;54;38360;68,2;25,7
38177;;;;;;;;;;;;;;;;;;;;
22276;;;;266;;;;;176,5;;;;23180;;;107;;;;
22291;;;;252;;;;;174,7;;;;22940;;;115;;;;
22306;;;;595;;;;;395,9;;;;22560;;;242;;;;
22307;4,7;1,7;2,3;2126;73,6;-14,1;2,0;3,7;1434,6;;2,4;5,8;23070;14930;0,7;883;54;35420;67,9;30,0
22046;5,4;2,1;2,5;6445;64,2;-12,8;2,7;7,0;4420,5;14;2,5;11,2;21360;12700;0,8;2838;45;32160;54,5;32,0
22019;;;;492;;;;;317,8;;;;22400;;;192;;;;
22012;;;;872;;;;;604,7;;;;22330;;;386;;;;
22049;;;;1592;;;;;1118,8;;;;22420;;;726;;;;
22036;;;;205;;;;;134,8;;;;23320;;;77;;;;
22065;;;;1707;;;;;1162,1;;;;22160;;;731;;;;
22014;;;;1204;;;;;795,7;;;;21470;;;478;;;;
22002;;;;1160;;;;;767,1;;;;24820;;;462;;;;
22029;;;;346;;;;;249,9;;;;19910;;;170;;;;
22349;;;;1492;;;;;1072,7;;;;24280;;;727;;;;
22377;;;;900;;;;;644,7;;;;24270;;;432;;;;
22354;;;;1019;;;;;687,9;;;;22270;;;432;;;;
22339;4,1;1,7;1,7;2627;70,9;-14,7;2,5;5,4;1820,5;8;2,5;6,7;23670;14600;0,7;1185;52;36040;63,0;33,0
23013;;;;1066;;;;;798,3;;;;20010;;;571;;;;
22341;;;;694;;;;;470,8;;;;23270;;;295;;;;
23025;;;;1285;;;;;925,8;;;;20730;;;630;;;;
22360;4,7;1,9;2,0;8454;62,2;-14,0;2,4;3,1;5891,9;9;2,6;7,3;23310;14070;0,8;3844;54;36250;56,7;39,8
21489;;;;;;;;;;;;;;;;;;;;
21494;;;;;;;;;;;;;;;;;;;;
21575;;;;318;;;;;225,6;;;;21970;;;150;;;;
21562;;;;194;;;;;131,4;;;;20970;;;79;;;;
21519;;;;281;;;;;202,0;;;;19460;;;142;;;;
21498;;;;;;;;;;;;;;;;;;;;
21583;;;;;;;;;;;;;;;;;;;;
21538;;;;107;;;;;79,9;;;;23090;;;55;;;;
21522;;;;418;;;;;283,8;;;;22580;;;176;;;;
21589;;;;;;;;;;;;;;;;;;;;
09073;;;;195;;;;;131,1;;;;16980;;;83;;;;
09053;;;;;;;;;;;;;;;;;;;;
09125;;;;421;;;;;305,0;;;;18510;;;209;;;;
09108;;;;169;;;;;125,3;;;;18800;;;91;;;;
09123;;;;105;;;;;76,0;;;;20620;;;50;;;;
09034;;;;;;;;;;;;;;;;;;;;
09065;;;;227;;;;;171,0;;;;17500;;;125;;;;
09051;;;;142;;;;;104,6;;;;20150;;;73;;;;
09048;;;;;;;;;;;;;;;;;;;;
09050;;;;446;;;;;310,7;;;;24400;;;196;;;;
21449;;;;180;;;;;128,9;;;;22130;;;87;;;;
21445;;;;154;;;;;115,6;;;;21790;;;82;;;;
21418;;;;;;;;;;;;;;;;;;;;
21392;;;;;;;;;;;;;;;;;;;;
21457;;;;;;;;;;;;;;;;;;;;
21414;;;;305;;;;;205,2;;;;23930;;;125;;;;
21388;;;;615;;;;;392,7;;;;25390;;;219;;;;
21475;;;;497;;;;;341,7;;;;22040;;;209;;;;
21419;;;;260;;;;;181,9;;;;19810;;;120;;;;
22148;;;;234;;;;;169,6;;;;20050;;;116;;;;
22111;;;;386;;;;;283,3;;;;22330;;;191;;;;
22160;;;;962;;;;;647,9;;;;24310;;;396;;;;
22093;4,3;1,8;1,7;17213;69,7;-15,3;2,3;5,3;12071,9;9;2,7;9,6;23510;14090;0,8;7950;54;37960;62,1;31,7
22179;;;;1647;;;;;1229,2;;;;24130;;;862;;;;
22168;3,0;1,6;0,8;7732;47,6;-17,7;2,3;5,5;5815,8;10;3,2;13,7;25970;13890;0,6;4177;58;44870;39,8;53,4
22132;;;;202;;;;;153,8;;;;18470;;;112;;;;
22112;;;;423;;;;;284,8;;;;20390;;;176;;;;
22205;;;;455;;;;;316,1;;;;21600;;;209;;;;
22144;;;;1229;;;;;823,6;;;;23090;;;505;;;;
09261;9,3;5,4;1,6;5944;55,1;-12,8;2,8;6,3;4502,2;21;3,2;7,6;20320;10750;2,3;3334;40;34690;46,0;40,8
09339;;;;722;;;;;495,3;;;;23460;;;314;;;;
22316;;;;426;;;;;311,9;;;;19190;;;217;;;;
22304;;;;612;;;;;393,4;;;;21730;;;231;;;;
22248;;;;1832;;;;;1294,3;;;;21250;;;869;;;;
22282;1,9;0,9;0,6;3645;44,4;-17,5;2,4;6,8;2743,4;9;3,1;15,0;25800;14530;0,4;1945;58;44520;35,2;56,2
22257;;;;409;;;;;277,3;;;;22540;;;175;;;;
22283;;;;871;;;;;620,9;;;;21360;;;421;;;;
22245;;;;1011;;;;;701,6;;;;20650;;;457;;;;
22287;;;;1429;;;;;966,8;;;;23250;;;595;;;;
22219;5,0;2,2;2,0;2413;65,9;-13,4;2,2;8,4;1671,3;10;2,5;7,7;21700;13940;0,8;1070;47;34190;55,3;34,8
22313;;;;321;;;;;228,3;;;;19340;;;152;;;;
22262;6,1;2,8;1,9;2584;65,5;-14,3;2,2;6,8;1857,2;14;2,8;8,9;22240;12750;1,4;1273;44;35360;56,5;33,8
22337;;;;1106;;;;;750,7;;;;20900;;;474;;;;
22340;;;;1251;;;;;850,9;;;;22200;;;535;;;;
23015;;;;755;;;;;565,7;;;;21570;;;401;;;;
22335;;;;214;;;;;151,3;;;;21100;;;100;;;;
23009;;;;;;;;;;;;;;;;;;;;
23019;;;;;;;;;;;;;;;;;;;;
22380;;;;749;;;;;497,3;;;;22450;;;297;;;;
22373;;;;;;;;;;;;;;;;;;;;
21308;;;;198;;;;;135,8;;;;21900;;;87;;;;
21307;;;;151;;;;;104,3;;;;23700;;;67;;;;
21380;;;;;;;;;;;;;;;;;;;;
21377;;;;;;;;;;;;;;;;;;;;
21354;;;;;;;;;;;;;;;;;;;;
21327;;;;219;;;;;156,4;;;;21050;;;105;;;;
21531;;;;435;;;;;321,4;;;;21730;;;227;;;;
21588;;;;;;;;;;;;;;;;;;;;
21499;;;;186;;;;;128,1;;;;22910;;;82;;;;
21578;;;;300;;;;;195,9;;;;25390;;;113;;;;
21520;;;;144;;;;;98,3;;;;27290;;;62;;;;
21544;;;;;;;;;;;;;;;;;;;;
21573;;;;297;;;;;211,6;;;;22150;;;143;;;;
22175;;;;1688;;;;;1135,0;;;;22610;;;714;;;;
22138;;;;331;;;;;248,2;;;;17520;;;178;;;;
22113;6,1;3,1;1,7;18866;64,6;-15,3;2,5;4,6;13675,4;14;3,1;8,4;23220;12490;1,3;9467;51;38880;57,5;36,2
22207;5,8;2,6;2,2;2218;56,7;-12,3;2,9;6,9;1581,9;12;2,6;6,5;21840;12830;1,0;1067;42;33470;46,9;43,3
22116;;;;1210;;;;;810,8;;;;22630;;;502;;;;
22114;;;;850;;;;;600,1;;;;21050;;;399;;;;
22177;;;;1403;;;;;947,7;;;;22260;;;588;;;;
22187;3,8;1,7;1,3;14765;65,7;-17,4;2,3;5,3;10449,8;9;3,0;12,5;25190;14430;0,8;6923;59;43450;58,1;35,4
22108;;;;129;;;;;90,5;;;;23430;;;60;;;;
21698;;;;429;;;;;291,1;;;;25320;;;180;;;;
22091;;;;449;;;;;297,3;;;;21260;;;179;;;;
22009;;;;178;;;;;124,9;;;;20680;;;84;;;;
21707;;;;205;;;;;155,0;;;;20080;;;116;;;;
22067;4,6;1,9;1,9;2570;59,2;-13,9;2,2;3,7;1794,0;12;2,6;8,8;23070;13310;0,8;1155;49;34010;53,3;41,3
22084;5,5;2,0;2,7;2579;71,7;-13,1;2,2;7,7;1739,2;11;2,5;7,2;22170;13700;0,8;1082;47;34500;61,8;28,7
22020;5,4;2,2;2,2;2730;65,7;-13,1;1,9;5,5;1900,5;12;2,7;8,8;22280;13110;1,0;1229;45;35710;58,3;33,2
22060;;;;642;;;;;443,7;;;;21510;;;286;;;;
22031;;;;600;;;;;440,1;;;;18680;;;309;;;;
22033;;;;384;;;;;279,9;;;;20580;;;197;;;;
22208;;;;1771;;;;;1197,2;;;;21060;;;760;;;;
22237;3,8;1,3;2,0;2873;66,5;-13,3;2,6;6,1;1958,8;;2,4;8,1;23000;14810;0,5;1224;51;35020;57,8;34,9
22289;;;;209;;;;;153,7;;;;21870;;;111;;;;
22215;6,6;3,0;2,4;11651;65,8;-13,4;2,4;3,0;8009,9;12;2,7;6,1;22340;12860;1,2;5106;50;34630;60,4;34,9
22269;;;;220;;;;;153,9;;;;20140;;;101;;;;
22273;3,4;1,3;1,6;2389;65,7;-14,2;2,1;7,7;1645,2;8;2,6;9,6;23330;14380;0,5;1035;54;37380;55,9;35,5
22296;;;;646;;;;;438,8;;;;23200;;;281;;;;
22300;;;;423;;;;;293,9;;;;22740;;;190;;;;
22241;;;;1735;;;;;1216,3;;;;21000;;;800;;;;
23035;;;;581;;;;;412,6;;;;21960;;;279;;;;
23026;;;;358;;;;;259,3;;;;18890;;;178;;;;
22371;;;;1171;;;;;785,6;;;;22430;;;486;;;;
22389;4,9;2,1;1,9;5125;73,2;-13,7;2,6;3,5;3542,7;8;2,4;6,2;23230;14640;0,9;2288;55;35060;67,1;29,4
23030;11,2;6,5;2,6;2147;49,6;-11,5;2,2;6,4;1563,5;30;3,3;7,2;17860;9440;2,1;1088;36;31030;41,0;43,5
22352;;;;290;;;;;193,8;;;;22320;;;122;;;;
22385;;;;1222;;;;;818,8;;;;23520;;;508;;;;
23001;;;;1265;;;;;937,0;;;;21460;;;663;;;;
23003;;;;141;;;;;102,8;;;;19310;;;72;;;;
21438;;;;;;;;;;;;;;;;;;;;
21401;;;;320;;;;;227,1;;;;27700;;;148;;;;
21431;;;;169;;;;;115,3;;;;25320;;;72;;;;
21451;;;;;;;;;;;;;;;;;;;;
